PortSkey,PortName,Latitude,Longitude
1323,Yosu,34.735832,127.740829
1324,Sandy Beach,48.833333,-64.483333
1325,Palma,39.549168,2.629167
1326,Klaipeda,55.664517,21.139067
1328,Warrington,53.383333,-2.6
1329,Pasajes,43.323334,-1.92
1330,Horta,38.533333,-28.622499
1331,St Petersburg,59.884998,30.181667
1336,Granville,48.833333,-1.583333
1338,Ponta Delgada,37.736683,-25.66325
1341,Nouadhibou,20.897499,-17.049999
1342,Irlam,53.433333,-2.416667
1343,Mina Abdulla,29.028334,48.211666
1344,Nouakchott,18.039999,-16.035
1346,Eccles,53.483333,-2.333333
1347,Honfleur,49.428333,0.231667
1349,Nakhodka,42.808334,132.895828
1350,Mina Al Ahmadi,29.066666,48.166668
1351,St Rose,29.95,-90.316667
1353,Freeport (Bahamas),26.522499,-78.775002
1355,Rota,36.618332,-6.326667
1356,La Rochelle Ville,46.155834,-1.241667
1357,Dakhla,23.7,-15.933333
1359,Alliance,31.516667,-93.65
1360,La Rochelle-Pallice,46.148267,-1.170533
1361,Mina Saud,28.757334,48.469334
1363,Jorf Lasfar,33.128334,-8.635
1364,Bec d'Ambes,44.853333,-0.563333
1365,Sagunto,39.651669,-0.213333
1366,Novorossiysk,44.706665,37.826668
1367,Nassau,25.081667,-77.345001
1368,Braithwaite,29.86891,-89.934181
1369,Shuaiba,29.045,48.160831
1370,Laayoune,27.066668,-13.466666
1373,South Riding Point,26.610001,-78.226669
1374,Odessa,46.493332,30.751667
1375,San Ciprian,43.708332,-7.463333
1376,Davant,29.599876,-89.838379
1378,Shuwaikh,29.351667,47.931667
1380,National City,32.700001,-117.166664
1381,Port Nador,35.278332,-2.921667
1382,Le Havre,49.471668,0.16
1383,Chalmette,29.932997,-89.988983
1384,Poti,42.154167,41.650833
1386,Safi,32.310001,-9.250834
1387,Sirtica Terminal,30.554167,18.604166
1388,Mina Salman,26.201651,50.620865
1389,Reni,45.416667,28.283333
1390,Meraux,29.92515,-89.94595
1391,Beirut,33.913334,35.543335
1393,Quiliano Terminal (Sarpom),44.3,8.4
1394,Subic Bay,14.807569,120.290382
1395,Sitra,26.133333,50.616667
1396,Westwego,29.916456,-90.137589
1397,Villanueva,8.58,124.754997
1398,Le Treport,50.066667,1.366667
1399,Chekka,34.284218,35.655231
1400,An-Ping,22.969097,120.150467
1401,Santander,43.443333,-3.821667
1402,Riga,56.981667,24.091667
1403,Avondale,29.926467,-90.1913
1404,Tripoli (Lebanon),34.488335,35.853333
1405,Darlowo,54.416667,16.416667
1406,Pemba,-12.969784,40.4855
1407,Seville,37.353333,-5.993333
1409,Tallinn,59.446667,24.768333
1410,Lorient,47.748333,-3.35
1411,Gretna,29.921824,-90.066315
1412,Police,53.554337,14.604368
1413,Tuapse,44.09,39.07
1414,Chattogram,22.308332,91.805
1415,Sha Lung Oil Terminal,25.1,121.216667
1416,Marrero,29.91012,-90.098465
1417,Brass Terminal,4.093333,6.325
1418,Ustka,54.583333,16.85
1421,Wladyslawowo,54.783333,18.416667
1422,Bridgetown,13.105833,-59.630833
1423,Vyborg,60.706665,28.731667
1424,Isle of Grain,51.43,0.675833
1425,Valencia,39.438332,-0.311666
1426,Onne,4.685833,7.1585
1427,Marseille,43.338333,5.3375
1429,Yalta,44.483333,34.166667
1430,Chatham Docks,51.400002,0.553333
1431,Charlestown (St Kitts & Nevis),17.138334,-62.634998
1433,Vigo,42.233334,-8.74
1434,Lofung,-7.083333,155.866667
1435,Ridham Dock,51.384998,0.76
1438,Mariupol,47.081665,37.578335
1439,Antwerp,51.346668,4.27
1441,St John's (Antigua),17.1246,-61.856583
1442,Dakar,14.679999,-17.424999
1443,Louisiana Offshore Oil Port,28.883333,-90.016667
1444,Noro,-8.235,157.195007
1445,Roscoff-Bloscon,48.733333,-3.983333
1446,Bruges,51.231667,3.221667
1447,Rochester (United Kingdom),51.43,0.675833
1450,Port Vila,-17.755833,168.300003
1451,Lindo Terminal,55.410332,10.378
1452,Queenborough,51.43,0.675833
1453,Nice,43.692501,7.2875
1454,Buchanan,5.856624,-10.051069
1455,Pepel,8.56985,-13.060384
1456,Santo,-15.518167,167.19487
1457,Gwangyang,34.900002,127.75
1458,Colombo,6.95,79.849998
1459,Ghent,51.106667,3.741667
1461,Nieuwpoort,51.133333,2.75
1462,Monrovia,6.346667,-10.803333
1463,Oakham Ness,51.415001,0.6475
1464,Donghae,37.494999,129.139999
1465,Galle,6.0325,80.230003
1466,Kingsnorth,51.41,0.603333
1467,Bauxilum,8.288333,-62.849998
1469,Stugsund,61.3,17.05
1470,Mogadiscio,2.025,45.337502
1472,Benghazi,32.118332,20.046667
1473,Paris,48.85,2.35
1474,Kwajalein,8.761666,167.720001
1476,Aviles,43.592499,-5.933333
1477,Zeebrugge,51.352333,3.215
1478,Ellesmere Port,53.290833,-2.893333
1480,Sandarne,61.311668,17.089167
1482,Corcubion,42.942665,-9.183534
1483,Port Vendres,42.516667,3.116667
1484,Belize City,17.467501,-88.194168
1485,Bachaquero,9.944,-71.155167
1486,Eastham,53.3,-2.966667
1487,Trincomalee,8.558333,81.208336
1488,Es Sider,30.703333,18.395
1490,Stanlow,53.286667,-2.866667
1491,Bajo Grande Refinery,10.51,-71.599167
1492,Marsa al Hariga,32.063961,24.000301
1493,Brahestad,64.683333,24.483333
1494,La Coruna,43.360001,-8.376667
1495,Port Sudan,19.608334,37.228333
1496,Marsa El Brega,30.416666,19.591667
1497,Lapaluoto,64.666667,24.433333
1498,San Carlos de la Rapita,40.613335,0.598333
1499,Rochefort & Tonnay-Charente,45.942833,-0.957
1500,Manchester (United Kingdom),53.5,-2.216667
1501,Leghorn,43.633335,9.971666
1502,Cabimas,10.368333,-71.466667
1503,Qasr Ahmed,32.370834,15.219167
1504,Morlaix,48.583333,-3.833333
1505,Vilagarcia de Arousa,42.598331,-8.776667
1506,Partington,53.416667,-2.416667
1507,Caripito,10.155,-63.033333
1508,Rouen,49.439999,1.045833
1509,Ras Lanuf,30.554167,18.604166
1511,Leningrad,59.884998,30.181667
1512,Hamilton (Bermuda),32.291668,-64.779999
1515,Tobruk,32.063961,24.000301
1518,St George's (Bermuda),32.378334,-64.68
1520,Salford,53.483333,-2.266667
1521,Tripoli (Libya),32.902817,13.1926
1522,Brofjorden,58.356667,11.438334
1523,Sete,43.397499,3.710833
1524,Paramaribo,5.810833,-55.164165
1525,Birkenhead,53.4,-3.033333
1526,La Goulette,36.808582,10.300417
1527,Zueitina,30.915001,20.018333
1528,Paranam,5.631667,-55.075001
1529,La Mede,43.404999,5.091667
1531,Strasbourg,48.566667,7.75
1532,Angra dos Reis,-23.011667,-44.313332
1533,Enkoping,59.666667,17.1
1534,Tranmere Oil Terminal,53.380001,-2.996666
1535,Ciudad Bolivar,8.116667,-63.55
1536,Rades,36.807499,10.27
1537,Tonnay-Charente,45.95,-0.9
1539,Aracaju,-11.13,-36.941666
1540,Matadi,-5.821667,13.448334
1541,Sandusky,41.433333,-82.7
1542,Toulon,43.111668,5.913333
1544,Cumana,10.460834,-64.194168
1545,Hallstavik,60.061668,18.588333
1546,Treguier,48.783333,-3.233333
1548,Cumarebo,11.483333,-69.35
1549,Abadan,30.335766,48.271385
1550,Little Aden,12.733333,44.866667
1552,Ahus,55.927502,14.325833
1553,Europoort,51.951,4.085834
1554,Ala,61.216667,17.15
1555,Vannes,47.65,-2.766667
1557,Belem,-1.44,-48.525002
1558,Maasvlakte,51.966667,4.071667
1559,El Palito,10.496667,-68.123337
1560,Bandar Anzali,37.466667,49.466667
1562,Cabedelo,-6.971667,-34.841167
1563,Falkenberg,56.895,12.4925
1564,Diego Suarez,-12.27,49.275002
1565,Rozenburg,51.916248,4.2394
1566,El Tablazo,10.753333,-71.546669
1567,Bandar Mahshahr,30.461666,49.18
1568,Forno,-22.966667,-42.033333
1569,Gavle,60.681667,17.185833
1570,Majunga,-15.728333,46.298332
1575,Guanta,10.244166,-64.573334
1576,Mucuripe,-3.706667,-38.483334
1578,Toamasina,-18.15,49.426666
1579,Sepetiba,-22.933332,-43.841667
1581,Gothenburg,57.701668,11.931666
1582,Halmstad,56.650833,12.8375
1583,Nynashamn,58.916668,17.969999
1585,Lavan Island,26.785833,53.341667
1586,Gamba,-2.838333,9.943334
1587,Tulear,-23.370001,43.638332
1588,Al Hoceima,35.25,-3.933333
1589,Ilheus,-14.778334,-39.028332
1590,Hargshamn,60.166667,18.466667
1592,La Guaira,10.601666,-66.940002
1594,Risdon,-42.845001,147.331665
1595,Imbituba,-28.229151,-48.651535
1596,La Salina,10.368333,-71.466667
1597,Port de Fedala,33.728333,-7.386667
3192,Valdivia,-39.816667,-73.216667
3193,Kilronan,53.116667,-9.666667
3195,Calumet,39.033333,-104.3
3196,Shantou,23.416667,116.766667
3197,Becancour,46.403416,-72.37677
3198,Sauda,59.645,6.354167
3199,Rathmullen,55.1,-7.533333
3200,Jawaharlal Nehru Port,18.955,72.944168
3201,Tanjung Pinang,0.916667,104.45
3202,Goole,53.716667,-0.866667
3203,Valparaiso,-33.033333,-71.625
3204,Skien,59.2,9.6
3206,Nhava Sheva,18.955,72.944168
3207,Palembang,-2.9925,104.759163
3210,Calbuco,-41.75,-73.133333
3211,Grangemouth,56.036667,-3.68
3213,Arun Terminal,5.268333,97.083336
3214,Skudeneshavn,59.133333,5.266667
3217,FPSO 'Anoa Natuna',5.191713,105.609985
3218,Inkoo,60.008331,23.963333
3220,Tandayag,9.45,123.216667
3221,Risavika,58.927502,5.6
3222,Batu Ampar,1.166667,104.016667
3224,Grimsby,53.584167,-0.069167
3226,Stavanger,58.971668,5.765
3229,Barranquilla,10.970834,-74.755836
3230,Panjang,-5.47,105.315002
3231,Biringkasi,-4.816667,119.483333
3232,Hartlepool,54.698334,-1.193333
3233,Steinkjer,64.010583,11.484367
3234,Jakobstad,63.716782,22.688509
3236,Tanjung Balai Karimun,1,103.433333
3239,Culasi,11.6,122.7
3240,Buenaventura,3.895,-77.071663
3242,Kaskinen,62.383335,21.216667
3243,Harwich,51.950001,1.254167
3244,Sunndalsora,62.68425,8.553
3245,Kabil,1.073333,104.14167
3246,Plaju & Sungai Gerong,-2.985,104.83667
3247,Bunyu,3.433333,117.830002
3248,Roxas City,10.692767,122.584817
3249,Cartagena (Colombia),10.401667,-75.535004
3250,Koverhar,59.866667,23.216667
3254,Svelgen,61.770832,5.275833
3257,Covenas Offshore Terminal,9.5,-75.733333
3258,Grand Bank,47.1,-55.783333
3259,Svelvik,59.6,10.4
3260,Unalaska,53.921665,-166.471664
3262,Gresik,-7.15,112.65
3263,Sabang,5.885833,95.313332
3264,San Jose (Philippines),12.35,121.083333
3265,Holyhead,53.326668,-4.608333
3266,Roytta,65.85,24.183333
3267,Porvoo,60.3,25.55
3268,Svolvaer,68.231667,14.571667
3270,Salawati,-1.35,131
3272,Pozos Colorados,11.14691,-74.269447
3273,Hound Point,56.009998,-3.363333
3274,Avonmouth,51.506668,-2.716667
3275,Hull,53.745444,-0.29455
3278,Tanjung Emas,-6.947133,110.422383
3280,Nanjing,0,0
3281,Santa Marta,11.25,-74.216667
3282,Kuopio,62.883333,27.683333
3284,Immingham,53.646667,-0.201667
3287,Coryton,51.502693,0.528173
3288,Tumaco,1.883333,-78.808334
3290,Nantong,32.009998,120.805
3291,Invergordon,57.685001,-4.161667
3292,Tromso,69.646667,18.968334
3294,Waingapu,-9.65,120.266667
3295,London Gateway,51.502499,0.5
3296,Sekupang,1.126667,103.922501
3297,Lappeenranta,61.05,28.183333
3298,Turbo,8.0805,-76.715668
3299,Sungai Pakning,1.343333,102.159996
3302,Inverness,57.490002,-4.235
3303,Grays,51.479107,0.230218
3304,Trondheim,63.441666,10.413333
3305,Djeno,-4.945,11.89
3306,Tvedestrand,58.616667,8.916667
3307,FSO 'Federal II',-4.695,106.714165
3308,Dagenham,51.514835,0.136034
3309,Macapa,-0.058333,-51.181667
3311,Tanjung Perak,-7.192313,112.734254
3313,Pointe-Noire,-4.780833,11.8325
3315,Veitsiluoto,65.683333,24.633333
3316,Vadso,70.073233,29.719033
3317,Kumai,-2.753286,111.71637
3318,Purfleet,51.472073,0.242051
3319,Ykspihlaja,63.860832,23.038334
3320,Sepetiba Terminal,-23.016667,-44.033333
3322,Tanjung Uban,1.068333,104.209999
3323,Wamsasi,-3.566667,126.166667
3324,Vardo,70.366667,31.1
3325,Kirkcaldy,56.116665,-3.15
3326,Cyrus Terminal,29.033333,49.466667
3329,Louisbourg,45.916667,-59.983333
3331,Oistins Bay Tanker Terminal,13.066667,-59.533333
3332,Yantai,37.55,121.416667
3334,Blaye,45.133333,-0.666667
3335,Mina al Fahal,23.633333,58.516667
3338,Teluk Bayur,-1,100.366667
3339,Aokata,32.983334,129.03334
3340,Revere,42.358334,-71.041664
3342,Kirkwall,58.987034,-2.96185
3343,Luganville,-15.518167,167.19487
3344,Nakanoseki,34,131.533333
3346,Golfito,8.65,-83.15
3347,Sultan Qaboos Port,23.625834,58.571667
3348,Le Verdon,45.549999,-1.03
3352,Salalah,16.943333,54.006668
3354,Zhanjiang,21.1775,110.407501
3355,Puerto Limon,9.988334,-83.021667
3356,Pauillac,45.226665,-0.7425
3357,Cold Bay,55.209999,-162.686661
3358,Palopo,-3.083333,120.233333
3359,Larne,54.843334,-5.791667
3360,Puntarenas,9.968333,-84.82917
3364,Changshu,31.768333,120.938332
3365,Clifton Point,25.081667,-77.345001
3366,Caen,49.184166,-0.335
3367,Karachi,24.811666,66.973335
3368,Bandar Abbas,27.141666,56.203335
3369,Leith,55.984165,-3.18
3370,Camaret,48.283333,-4.6
3371,Onsan,35.453335,129.363327
3372,Paroikia,37.089104,25.149523
3374,Cobh,51.846962,-8.2998
3375,Bandar Imam Khomeini,30.418333,49.09
3376,Lerwick,60.161724,-1.148986
3377,Paros,37.089104,25.149523
3378,Pyeong Taek,36.988335,126.785004
3380,Pomalaa,-4.173333,121.59333
3381,Koolan Island,-16.151667,123.748337
3382,Antilla,20.825001,-75.743332
3383,Liverpool (United Kingdom),53.695,-3.551667
3384,Bushehr,28.995001,50.834999
3385,Fecamp,49.75,0.383333
3386,FSO 'Khalij-E-Fars',29.033333,49.466667
3388,Aguadulce,8.221426,-80.472649
3391,Samcheon Po,34.908333,128.103333
3392,Chennai,13.10835,80.302582
3394,Almirante,9.263333,-82.363335
3395,Kharg Island,29.225,50.283333
3396,La Nouvelle,43.02,3.056666
3397,Dili,-8.550834,125.5755
3398,FSO 'Gaza Marine Terminal',33.871666,12.67
3400,Angmagssalik,65.6,-37.633333
3402,Bahia Las Minas,9.4,-79.833333
3404,Khorramshahr,30.426916,48.162632
3408,Rasa Port,45.033333,14.583333
3409,Valleyfield,45.254417,-74.151817
3410,Cabanas,22.983333,-82.916667
3412,Montoir,47.298332,-2.14
3413,Hibi,34.451668,133.929993
3417,London,51.506668,-0.080833
3419,Donges,47.304165,-2.066667
3420,Brevik,59.051666,9.686666
3421,Barquito,-26.35,-70.633333
3422,Mundra,22.726667,69.706665
3423,Krueng Geukueh,5.25,97.033333
3426,Hikoshima,33.945,130.931671
3427,Khor Al Amaya Oil Terminal,29.778334,48.810001
3428,Londonderry,55.0425,-7.263333
3429,Pedregal,8.366667,-82.433333
3430,Castro,-42.466667,-73.766667
3431,Atimonan,13.983333,121.9
3432,Altamira,22.48,-97.887497
3433,Semarang,-6.947133,110.422383
3435,Puerto Armuelles,8.211666,-82.864998
3436,Les Sables d'Olonne,46.5,-1.783333
3439,Surabaya,-7.192313,112.734254
3441,Umm Qasr,30.037434,47.952
3448,Le Legue/Saint Brieuc,48.516667,-2.783333
3449,Iquique,-20.201666,-70.15583
3450,Jakarta,-6.083333,106.916667
3456,Manchester Ship Canal,53.483333,-2.316667
3457,Lirquen,-36.705002,-72.986664
3458,Guantanamo,19.923143,-75.152763
3459,Helsingor,56.055,12.648334
3460,Havana,23.133333,-82.341667
3461,Vacamonte,8.866667,-79.666667
3463,Dundalk (USA),39.273335,-76.574997
3464,Punta Arenas,-53.174999,-70.903336
3466,Medway Ports,51.666667,0.9
3468,Akita,39.753334,140.056671
3469,Ballina,54.116667,-9.166667
3470,Matsuura,33.973804,130.868668
3471,FSO 'Fernan Vaz',-1.5,8.9
3473,Banten,-6.01775,105.95018
3477,Tamano,34.476665,133.943329
3478,Jucaro,21.633333,-78.85
3479,Atsumi,34.665001,137.080002
3480,Rio Tuba,8.516667,117.433333
3481,Mamonal,10.316667,-75.513336
3482,Alotau,-10.310117,150.452988
3484,Anewa Bay,-6.186666,155.54834
3485,Ujung Pandang,-5.116667,119.4
3486,Castletown Bere,51.65,-9.916667
3487,Kagoshima,31.591667,130.571671
3488,Tagoloan,8.543583,124.753733
3491,Puerto Bolivar (Colombia),12.255834,-71.958336
3494,Kasko,62.383335,21.216667
3495,Porvenir,-53.25,-70.316667
3498,Montrose,56.702915,-2.468333
3501,Niihama,33.976665,133.263336
3503,Magadan,59.539165,150.766663
3504,Borongan,11.254167,125
3505,Port Taranaki,-39.055,174.03833
3507,Mostyn,53.325001,-3.26
3508,Cork,51.899166,-8.415
3509,Mariel,22.995832,-82.755836
3510,Dhiba,27.559999,35.544998
3511,Neath,51.65,-3.8
3513,Drogheda,53.720665,-6.3055
3514,Lae,-6.74167,146.983337
3515,Calbayog,12.066667,124.6
3516,Oita,33.280834,131.660004
3517,Caldera (Costa Rica),9.915,-84.721664
3518,Matanzas (Cuba),23.058332,-81.541664
3519,Bideford,51.016667,-4.216667
3520,Madang,-5.215,145.799164
3523,Pecket,-52.95,-71.183333
3524,Shimonoseki,33.945,130.931671
3525,Dublin,53.343334,-6.2
3526,Moa,20.655951,-74.90873
3528,Shortland Harbour,-7.083333,155.866667
3529,Port Moresby,-9.475833,147.145828
3531,Mulgrave,45.608334,-61.376667
3533,Hilongos,10.366667,124.75
3534,Tsukumi,33.085835,131.863327
3535,Cienfuegos,22.143333,-80.486664
3536,San Gregorio,-53.174999,-70.903336
3539,Yokohama,35.448334,139.684998
3541,Vilanova i la Geltru,41.216667,1.733333
3542,Nuevitas,21.569166,-77.241669
3543,Oban,56.416667,-5.466667
3544,Corpach,56.840668,-5.123833
3547,Karumba,-17.487499,140.834503
3548,Aioi,34.783333,134.466667
3549,Carnlough,54.983333,-6
3550,DP World Djen-Djen,36.826668,5.89
3553,Fenit,52.266667,-9.866667
3555,Guayaquil,-2.281667,-79.908333
3557,Peel,54.216667,-4.766667
3560,Amagasaki-Nishinomiya-Ashiya,34.686668,135.381668
3561,Ancon,-11.773666,-77.183334
3562,Foynes,52.615002,-9.103333
3564,Acajutla,13.563334,-89.841667
3565,Puerto Padre,21.235834,-76.540001
3566,Port Khalid,25.35,55.383333
3567,Degrad des Cannes,4.85,-52.266667
3570,Puerto Ventanas,-32.733333,-71.483333
3571,Finnart,56.115002,-4.841667
3573,Galway,53.27,-9.05
3574,Mina Zayed,24.526667,54.386665
3577,Bayovar,-5.795,-81.050003
3580,Puerto Quetzal,13.924167,-90.799164
3581,Glasgow,55.868946,-4.352466
3582,Gourock,55.95,-4.833333
3583,Perth (United Kingdom),56.4,-3.433333
3588,Santiago de Cuba,19.995001,-75.864998
3591,Punta Loyola,-51.605835,-69.019997
3592,Port Richmond,39.983333,-75.1
3593,Callao,-12.048333,-77.151665
3594,Hunterston,55.753334,-4.881667
3595,Fredrikstad,59.208332,10.956667
3596,Plymouth (United Kingdom),50.361668,-4.151667
3598,Zarzis,33.5,11.116667
3600,Hiroshima,34.351665,132.488327
3601,Haramachi,37.668335,141.024994
3602,Imari,33.351666,129.803329
3603,Poole,50.706665,-1.988333
3606,Sant' Antioco,39.066667,8.45
3607,Chelsea,42.358334,-71.041664
3608,Chimbote,-9.08,-78.618332
3609,Vita,21.083333,-75.966667
3610,Borusan,40.418335,29.118334
3612,Malhado,-14.778334,-39.028332
3613,Ishinomaki,38.415001,141.270828
3614,Diliskelesi,40.763332,29.530001
3619,Kimitsu,35.368332,139.875
3621,Dhekelia,34.97398,33.749912
3622,Conchan,-6.416667,-78.666667
3623,Isdemir,36.716667,36.183333
3624,Creeksea,51.633333,0.783333
3625,Port Talbot,51.575001,-3.808333
3628,New Ross,52.383333,-6.933333
3629,Forth Ports,55.75,-3.683333
3630,Mormugao,15.412499,73.801666
3632,Jebel Ali,24.991667,55.055
3633,Las Palmas,28.125,-15.41
3634,Bacolod,10.691667,122.925003
3635,Bone,36.906666,7.78
3636,Philippeville,36.886665,6.94
3639,Ringaskiddy,51.833333,-8.316667
3640,Rushbrooke,51.85,-8.316667
3641,Kollafjordur,62.116667,-6.883333
3643,Bengbu,32.933333,117.35
3644,Korsakov,46.623333,142.756668
3645,Wake Island,19.280001,166.613327
3654,Bahe,0,0
3655,Alcan,62.716667,-141.183333
3656,Kambo,59.466667,10.683333
3658,Binhai,21.466667,109.116667
3659,Changde,29.033333,111.85
3660,Dazhong,33.183333,120.466667
3662,Bula,-3.1,130.5
3663,Chizhou,30.65,117.466667
3664,Fengjie,0,0
3665,Waukegan,42.35,-87.833333
3667,Jinshi,27.333333,111.883333
3668,Holland Harbor,42.783333,-86.1
3669,Haian (Guangdong Province),20.271116,110.2313
3670,Guigang,23.1,109.6
3671,Perth Amboy,40.509998,-74.2575
3672,Fujin,47.25,132.033333
3675,Huaiyin,33.633333,119.016667
3678,Braye,49.683333,-2.2
3679,Bromborough,53.445518,-3.0242
3680,Burton upon Stather,53.65,-0.683333
3682,Bojonegara,-7.15,111.866667
3683,Huanghua,38.35,117.35
3684,Ristiina,61.5,27.266667
3685,Kunshan,31.383333,120.95
3686,Luzhou,28.9,105.4
3687,Castle Bay,56.95,-7.466667
3690,Maanshan,31.724722,118.451576
3692,Pizhou,18.683333,57.016667
3693,Shipu,29.483333,121.85
3694,Macun,19.95,110.016667
3695,Saiqi,26.966667,119.683333
3696,Changzhou,31.783333,119.966667
3697,Fuling,29.7,107.333333
3698,Hengyang,26.883333,112.616667
3700,Shahezi,0,0
3702,Tianzhen,0,0
3705,Taixing,32.166667,120
3707,Wujiang,31.866667,118.45
3709,Wuxue,0,0
3714,Xiangfan,32.033333,112.133333
3715,Zakinthos,37.783333,20.9
3716,Kochi (India),9.97017,76.269379
3718,Anyer Terminal,-6.066667,105.883333
3719,Sunny Point Terminal,33.992668,-77.955002
3722,San Pedro Harbor,33.75,-118.224998
3723,Ciwandan,-6.01775,105.95018
3727,Namlea,-3.285968,127.08651
3728,Oldersum,53.333333,7.333333
3731,Halkis,38.466667,23.590834
3732,Nordhfjordhur,65.14109,-13.689515
3733,Dongguan,23.033333,113.75
3736,Suda Bay,35.493332,24.079166
3740,Hofn,64.25,-15.216667
3741,Jiamusi,0,0
3743,Huzhou,30.866667,120.1
3753,Huaian,33.5,119.133333
3777,Zhangjiabu,36.92625,122.117283
3779,Wuzhou,23.483333,111.333333
3781,Taiping,22.833333,113.666667
3782,Ezhou,30.4,114.816667
3787,Ganzhou,28.866667,114.933333
3792,Jiading,31.383333,121.233333
3793,Anting,31.3,121.15
3794,Nanxiang,0,0
3797,Suzhou,31.316667,120.616667
3799,Liuzhou,23.316667,109.4
3800,Klong Toey,13.716667,100.566667
3803,North Pulau Laut Coal Terminal,-3.216667,116.266667
3807,Lanxi,29.2,119.466667
3809,Port Jackson,-33.853333,151.213333
3812,Tromsdalen,69.65,19.016667
3815,Warnemunde,54.166667,12.083333
3816,Ruhrort,51.433333,6.75
3820,Amoy,24.35,118.2
3821,Canton,0,0
3822,Changjiagang,31.969999,120.400002
3823,Chefoo,37.55,121.416667
3824,Chinkiang,32.220001,119.441666
3825,Dairen,0,0
3826,Foochow,0,0
3827,Hangchow,30.584999,121.09333
3829,Hoikow,20.033333,110.166667
3830,Huiyang,22.691668,114.565002
3831,Swatow,23.416667,116.766667
3832,Taku Bar,39.033333,117.2
3833,Tsamkong,21.1775,110.407501
3834,Tsingtao,36.05,120.316667
3836,Haiyan,30.516667,120.933333
3838,Sparrow's Point,39.216667,-76.466667
3841,Galena Park,29.75,-95.289169
3842,Pasadena,29.683333,-95.2
3843,Deer Park,29.75,-95.289169
3844,Manchester (Texas - USA),47.55,-122.533333
3846,Strendur,62.116667,-6.75
3847,Runavik,62.116667,-6.716667
3848,Pariacabo,5.15,-52.633333
3849,Skaala,62.15,-6.766667
3850,Chang Jiang,0,0
3852,Shilong,22.8,106.8
3853,Xingang (Guangdong Province),23.033333,113.1
3854,Zhaoqing,23.05,112.45
3856,Foshan,23.033333,113.1
3857,Fengxian,30.916667,121.45
3858,Nanqiao,0,0
3859,Fengcheng,36.7,121.233333
3865,Mellos Harbour,59.208332,10.956667
3866,Yangjiang,21.833333,111.966667
3867,Nanhui,31.05,121.75
3869,Port Ellen,55.633333,-6.183333
3870,Lochboisdale,57.15,-7.316667
3871,Largs,55.783333,-4.85
3873,Canvey Island,51.516667,0.566667
3874,Gravesend,51.479107,0.230218
3875,Greenwich,51.466667,0
3876,Sarnia,42.966667,-82.416664
3883,La Paz,24.219166,-110.305832
3884,San Carlos (Mexico),24.783333,-112.116669
3887,Pichilingue,24.3,-110.316667
3890,North Woolwich,51.5,0.666667
3891,Silvertown,51.5,0.033333
3892,Brodick Harbour,55.577618,-5.1381
3893,Johnston Island Harbor,36.133333,-94.166667
3895,Feodosia,45.081665,35.493332
3897,Abo,60.4375,22.215
3898,Dadukou,0,0
3901,Pennsauken,39.95,-75.05
3902,Heihe,50.233333,127.483333
3909,Paulsboro,39.851665,-75.250336
3911,Chongming,31.633333,121.4
3912,Xinhe,0,0
3913,Marcus Hook,39.811668,-75.404999
3922,Qingpu,25.883333,119.383333
3926,Delaware City,39.583332,-75.588333
3927,Yichang,30.7,111.283333
3930,Istanbul,41.021667,28.985001
3931,Oritkari,65.033333,25.431667
3932,Nuottasaari,65.033333,25.431667
3933,Skaramanga,38.003334,23.5875
3934,St George Harbour,37.939999,23.626667
3936,Cordemais,47.283333,-1.883333
3937,Basse Indre,47.2,-1.666667
3944,Tongling,30.933333,117.8
3945,Datong,40.1,113.283333
3948,Songjiang,31.016667,121.233333
3953,Dongtai,32.833333,120.3
3966,San Marcos,27.216667,-112.1
3967,Prachuap Port,11.816667,99.8
3969,Songkhla,7.231667,100.572833
3970,Pattani,6.783333,101.15
3972,Khanom,9.2,99.883333
3973,Kantang,7.410367,99.505367
3975,Sriracha Harbour,13.158334,100.879997
3981,Zanzibar City,-6.15,39.183334
3982,Dubai,25.275,55.275002
3984,Huangpu,23.092001,113.441673
3985,Krabi,8.1,98.983333
3986,Siam Seaport,13.166667,100.933333
3987,Akrehamn,59.25,5.166667
3988,Digang,0,0
3989,Vedavagen,59.283333,5.233333
5491,Meerhout,51.133333,5.083333
5492,Genk,50.966667,5.5
5496,FSO 'Gagak Rimang',-6.7,112.216667
5498,Long Binh Tan,10.933333,106.833333
5503,Huatulco,15.833333,-96.316667
5506,Half Moon Cay,24.583333,-75.916667
5516,Kjopsvik,68.083333,16.35
5518,Kandla,23.030834,70.224167
5519,Jasaan,8.65,124.75
5526,Sumed,29.575001,32.408333
5527,Arraial do Cabo,-22.966667,-42.033333
5531,Tombak,27.716667,52.166667
5532,Kalajoki,64.25,23.95
5533,Cee,42.942665,-9.183534
5535,Puerto Morelos,20.833333,-86.866667
5536,Sumar,53.166667,6
5537,Wesel,51.666667,6.616667
5540,Emmelsum,51.6,6.6
5549,Al Jeer,26.033333,56.05
5550,Izegem,50.916667,3.2
5551,Ruisbroek,51.083333,4.333333
5552,Ruse,43.85,25.966667
5554,Passau,48.566667,13.45
5555,Yesilovacik Harbour,36.2,33.666667
5556,Medcem Port,36.2,33.666667
5558,Tangermunde,52.55,11.95
5561,Hommelvik,63.4,10.766667
5564,Fynshav,54.966667,9.966667
5565,Sandnessjoen,66.016667,12.633333
5568,Norddeich,53.616667,7.15
